"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Antes de que arranque el mundial ya no sirven","315","0","2026-05-20T22:01:50.000Z","joshpalomares0","https://www.tiktok.com/@telediario/video/7642063192079813908","6650656592872226821","7642097541311890194","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3667543226d1fa46ce65fd095964054c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ac67df2&x-expires=1780200000&x-signature=KDoQoktHsRjHhZUaHalSfwm9K2k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Solo por el mundial 🙄","47","1","2026-05-21T01:22:33.000Z","caromortega","https://www.tiktok.com/@telediario/video/7642063192079813908","6586232880828514310","7642149289149874962","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a90fc53bc63ca0ad79ce0a4ad4e8be70~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e25f088b&x-expires=1780200000&x-signature=X3qESwyULkBM96uh%2Ff%2F3psVOm78%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"me avisan como quedan después del mundial 😉","33","0","2026-05-21T16:52:36.000Z","melanix223","https://www.tiktok.com/@telediario/video/7642063192079813908","7583237861727536144","7642388953207980820","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f6d184af&x-expires=1780200000&x-signature=VW8UWPJqAaIplom5IP4ju2xgIsk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Es un gasto innecesario para la capital ....apuesto que pasa el mundial y los van a cerrar... y jamás van a estar en funcionamiento...!!!","8","1","2026-05-22T22:10:52.000Z","juanconde705","https://www.tiktok.com/@telediario/video/7642063192079813908","7371991745221559301","7642842044297626369","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/41beeda36f344aa402917cf430ee0cbf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f6c285e&x-expires=1780200000&x-signature=4xlIJPrT4nydNxpIfOjbgamRNCE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Recuerden mis palabras: ""Después del mundial, no van a funcionar regularmente"".","9","0","2026-05-22T22:28:46.000Z","terexilla19","https://www.tiktok.com/@telediario/video/7642063192079813908","7505915220264682538","7642846538523755294","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/148f5eff3833687968b08a831dcbf8c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cbd16669&x-expires=1780200000&x-signature=Ur%2B1AFsbnGWFjtZ3MjPtfUsMlII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Mejor q arreglen los elevadores y las escaleras Eléctricas del metro y metrobus","13","0","2026-05-22T03:20:45.000Z","josuegarcia279","https://www.tiktok.com/@telediario/video/7642063192079813908","6538191522372785167","7642550799889892116","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/67ef10f6865825d3cec485d20df67794~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba11c877&x-expires=1780200000&x-signature=fuWFv2iKPz4v9Z4za0DV%2B3TSN2Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"[Sticker] como dice la señora , solo va a ser por el mundial , después hasta van a cobrar","8","0","2026-05-21T07:33:09.000Z","malandro7917","https://www.tiktok.com/@telediario/video/7642063192079813908","7419962480141386758","7642244800024675089","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7b5a000ed84444bbfd93634a27bcd406~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba2cf91b&x-expires=1780200000&x-signature=TZJ5Zk%2FLHB7sC%2F16heMWrGP%2BL0g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Baños que estarán cerrados después del mundial, y en un año estarán inutilizables","9","0","2026-05-21T18:10:02.000Z","axelontiveros17","https://www.tiktok.com/@telediario/video/7642063192079813908","6880178218600088581","7642408905138340628","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/dabdc9e5e2abb17e24fcfc1c37ae4103~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ff557ed&x-expires=1780200000&x-signature=dvqCR4Rkw6WgFpDGkauyWfEVe3A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Están construyendo baños para el mundial pero no arreglan los baches o las fugas de agua de hay en la cuidad 😐","5","0","2026-05-21T08:52:13.000Z","santismv30","https://www.tiktok.com/@telediario/video/7642063192079813908","7440683289927550007","7642265184606552850","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3477de64f8e2daf50a5268ecf302659b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f48f279f&x-expires=1780200000&x-signature=wd3zt7hcUErplxRImLHqQZXa1gE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"que pena da que su preoridad sea poner sanitarios que insumos y medicamentos en los hospitales","5","2","2026-05-23T04:12:08.000Z","gabycitlalli1","https://www.tiktok.com/@telediario/video/7642063192079813908","6945448797918348293","7642935149869826823","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7a1e8fe1f52e7885a6ccab2ded56b874~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a4d6ba1&x-expires=1780200000&x-signature=UZmCkObyxZB3wI%2FjvocSP2lUXeI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Y si ponen más seguridad ?","7","0","2026-05-22T04:14:22.000Z","nuritaguilar6","https://www.tiktok.com/@telediario/video/7642063192079813908","6727232142843249670","7642564654846051088","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bd6022e3f56bdb6f527a2cc1cb6e60ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c70e2145&x-expires=1780200000&x-signature=4VmdZGNgvLWysgP%2BejpUnE1LEzw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Los hubieran puesto 1 dia antes, la gente no cuida nada, a ver como quedan después","100","0","2026-05-21T00:41:39.000Z","angiezmi21","https://www.tiktok.com/@telediario/video/7642063192079813908","6726276750928774149","7642138737237377793","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0944689658c28af10bfd85f3f9d8e9b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea99e055&x-expires=1780200000&x-signature=QzquxE24l3sCu%2FvHIdh1olhWm20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"todo nos molesta... pero pues a las personas que circulan por ahí pues van a favorecer... y lo del mantenimiento no se necesitaría si uno como persona lo ocupa de forma correcta esto no es culpa del gobierno","9","2","2026-05-22T03:16:01.000Z","loky20134","https://www.tiktok.com/@telediario/video/7642063192079813908","6965818302384817158","7642549619595821831","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/463cb78879e707666d14e7b5ac4b3d7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=336b160a&x-expires=1780200000&x-signature=Z%2FwhP9Pk%2FX5ar3fAHaPrrNUpeQ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"están buenos para el cruising","37","0","2026-05-21T04:27:12.000Z","loganmigueel","https://www.tiktok.com/@telediario/video/7642063192079813908","6790848239639086086","7642196862715691796","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/94f6fa342f01884c96840b1b8b24e139~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=681b3027&x-expires=1780200000&x-signature=uFpsLMG4P8WFxTJMqtAzhTZdJyk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Porque no ponen botes de basura en toda la ciudad y arreglen todos los el pavimento y tuberías de agua","6","0","2026-05-21T16:34:04.000Z","paolagarca45","https://www.tiktok.com/@telediario/video/7642063192079813908","7034737246105240582","7642384196887905025","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7bb48b128ac8ddbf1d54fffe14c2d458~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0597c8c&x-expires=1780200000&x-signature=Xgm7Qx1kyPCw%2FwfIa9sAB3nO6lI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"y si mejor lo cancelan ?","10","3","2026-05-21T22:23:11.000Z","coneeja28","https://www.tiktok.com/@telediario/video/7642063192079813908","6802008015719171078","7642474085965054741","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/40427540f953d18e7a4873dcc20a9fac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=762197a4&x-expires=1780200000&x-signature=uaJXeR4IjSr8uc1Bc9MO%2BeGSLBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Como los baños de la línea 12 que están clausurados?","289","4","2026-05-21T00:57:34.000Z","uriellopez589","https://www.tiktok.com/@telediario/video/7642063192079813908","6916364085287666694","7642142847432917768","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/80abe865b31a548e84f51a67740c33c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59e810af&x-expires=1780200000&x-signature=2w2u9TXdKUdyF84fRp0zmXwcSes%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"solo es para el mundial ya después o los quitan o ya no sirven","40","0","2026-05-21T00:01:27.000Z","ragnarodin4","https://www.tiktok.com/@telediario/video/7642063192079813908","6848262339369550854","7642128342015050517","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7321084695495704582~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9489640&x-expires=1780200000&x-signature=wE0zixWoiEkUSwmkKFMuvua4vs8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😂😂😂 nada les parece los baños públicos son útiles en todos lados A mí me ha pasado que tengo la urgencia de hacer mis necesidades como todo el mundo y no hay ni dónde ya ahí anda uno buscando una gasolinera o algún lugar en donde se pueda hacer sus necesidades y no hay ninguno😂😂","19","7","2026-05-21T21:20:13.000Z",".marcopolo3600","https://www.tiktok.com/@telediario/video/7642063192079813908","7010035003925660677","7642457867778016020","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8e2d8af7e6c7f30c4675eb6268c78cd1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9c0fdc36&x-expires=1780200000&x-signature=xZUDGMlKKkRU8fP2IztQhwdud7E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ni un año les doy","6","0","2026-05-22T05:06:47.000Z","manuel_rabia","https://www.tiktok.com/@telediario/video/7642063192079813908","6782703480698569734","7642578162291753729","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7321299929379373062~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd009cdf&x-expires=1780200000&x-signature=R01xW1vIZRGAg8zctZp3qpJsDvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"[Sticker] En eso gastan los impuestos ?","64","0","2026-05-20T23:26:30.000Z","monse_ar_","https://www.tiktok.com/@telediario/video/7642063192079813908","6848492886079095813","7642119215884993297","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/49b859af2ff6eeb9a835c3c969462e9b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5491173b&x-expires=1780200000&x-signature=Puf1URR3Sf%2B%2FozMM18Z%2F2FqYP7k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"El peor gobierno de la historia de México","1157","73","2026-05-26T02:06:42.000Z","epmp5","https://www.tiktok.com/@karolvelda/video/7643328314429443335","7219204883340559366","7644016004142875412","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1b6702c6d3964e7ce1a283cbda3dbda6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b2b27429&x-expires=1780200000&x-signature=vvRzK%2B53kcSwhSAtuGDSIMqVadY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Si los gobiernos realmente hicieran buen uso de nuestros impuestos, este sería un metro digno para el mundial y no esas ridículeses.","919","50","2026-05-26T00:02:26.000Z","georgestark74","https://www.tiktok.com/@karolvelda/video/7643328314429443335","6803553359217116166","7643984015045657364","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/186305032ed9836a70137d1e9918cc32~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a129967b&x-expires=1780200000&x-signature=FrY3z7p1YZ%2BVlDefL2XffWVk48I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Está bien ambientado, en los 1800 quien tenía buen drenaje ?","8408","14","2026-05-24T18:46:15.000Z","heyscraw7","https://www.tiktok.com/@karolvelda/video/7643328314429443335","7397812742914851846","7643531505009034002","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/045131cee1254feb938d11b6b137a9d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6559f086&x-expires=1780200000&x-signature=81EvfPY7M7vNzyL6o9NQO1zyXF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"No entiendo por qué, querer aparentar algo que no tenemos ni somos, era mil veces mejor darle mantenimiento funcional y que los turistas y obvio los que realmente usan este transporte a diario tuvieran un buen servicio","2730","38","2026-05-24T21:19:59.000Z","cssandyy","https://www.tiktok.com/@karolvelda/video/7643328314429443335","6997185955075032069","7643571117273154325","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/dd5f96b8d8103e758671803ee6fb60f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=00a929a3&x-expires=1780200000&x-signature=kzmpcRl4Q9wZvK%2F8RJ9FmilqtCI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mañana lo pintan de morado","1018","11","2026-05-26T23:23:35.000Z","bultercero","https://www.tiktok.com/@karolvelda/video/7643328314429443335","6882952215301915649","7644345136348824337","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/055c054c0ec788183a300ea20b32a86a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2f4f0840&x-expires=1780200000&x-signature=Bk3X7E8gUWwcpwwzwvSe16zHURI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Exacto, el peor gobierno que he vivido.","5","1","2026-05-29T19:36:31.000Z","cacho63","https://www.tiktok.com/@karolvelda/video/7643328314429443335","6803869238203171845","7645399888784179986","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7322197145892634630~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd2b2627&x-expires=1780200000&x-signature=b5jsH2fnCRFcUVfTFBR4o3MpqzY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"que buena observación, entonces que cierre el metro el tiempo necesario para que arreglen todo y los usuarios empiecen a pagar sus taxis","26","24","2026-05-27T17:03:53.000Z","luzgabrielapineda","https://www.tiktok.com/@karolvelda/video/7643328314429443335","7187793262952989702","7644618420268417800","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e718ccb4fcd5fccb40c40edd22e20995~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81fcce0f&x-expires=1780200000&x-signature=BLHVVfho8tQjHHXjreYIjslC8hI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Jajaja Dios quiera que llueva en los partidos del mundial, para que mundo se dé cuenta de lo que vivimos diario entre tráfico, inundaciones y goteras 🙏🏻","144","6","2026-05-26T23:07:48.000Z","lety_f8","https://www.tiktok.com/@karolvelda/video/7643328314429443335","7263296859144930310","7644340981492318997","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7263297561371344902~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5d90ca4e&x-expires=1780200000&x-signature=h4zSpYj0DFmljkwwKwEALN0%2FTSI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cuantos millones costarían esos candelabros de temu?","54","2","2026-05-27T02:08:44.000Z","davidlozamo","https://www.tiktok.com/@karolvelda/video/7643328314429443335","111788318740070400","7644387720739242759","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/455d82238988ada9b1113d182c8d5efd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1575679&x-expires=1780200000&x-signature=mMYJbkbm%2FH6anOOOgwn7DIxbfd0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ningún chile les embona , que si está en reparación que si esto que si el otro que por qué mejor no lo cierran que por qué lo cierran , sabes realmente que el metro jamás puede parar su servicio ya que es el trasporte de millones de personas y el darle un mantenimiento muy profundo requiere de mucho tiempo ahora el metro está fuera de servicio desde las 0:00 hasta las 05:00 am en 5 horas diarias es imposible dar mtt muy profundo","15","36","2026-05-25T14:27:50.000Z","raffaponce","https://www.tiktok.com/@karolvelda/video/7643328314429443335","6960052076877808645","7643835999206327060","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/94b2b0072fd358a390e4117acf006f14~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6ab4988&x-expires=1780200000&x-signature=Y49%2BIl8ICR6kdWK6Hf6buzSc2%2F8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"por 5 pesos que esperas que te den una botella de agua y un aperitivo","24","30","2026-05-27T02:05:30.000Z","israel.195..5","https://www.tiktok.com/@karolvelda/video/7643328314429443335","7508936103661224976","7644386881114948360","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/56d7ab2b87fdeacbec51565c7e6374a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aef0e1fa&x-expires=1780200000&x-signature=xpsKWCG5yZy0E2RmSRj2iej1mwA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Esos candelabros son para que nos teletransportemos como en Harry Potter.","55","2","2026-05-27T08:26:49.000Z","juan.penas51","https://www.tiktok.com/@karolvelda/video/7643328314429443335","7466302974873437185","7644485156178707220","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/718f58cff060c93997b6f6f64024b133~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e7079ff1&x-expires=1780200000&x-signature=xHR%2F8n0WaE9qZBbPJ%2BJilNdW91k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"en un vídeo anterior decían que nada nos embona...y no es eso,es el hecho de que hay cosas que son necesarias y no son atendidas!!! Es querer aparentar algo que no","85","5","2026-05-27T14:00:51.000Z","gabialemanortega","https://www.tiktok.com/@karolvelda/video/7643328314429443335","6800562942360601605","7644571202665775892","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/80ed7c463b9e3d72d2c3b48838e5e667~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=167fc85d&x-expires=1780200000&x-signature=a7pPO4Fli5ucKZBpOghz%2B%2BdEAj4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"TANTO DINERO QUE DEJA EL METRO A DIARIO y NADA DE MANTEMIENTO, VAMOS BIEN!!!","16","6","2026-05-28T04:05:24.000Z","avanzado022","https://www.tiktok.com/@karolvelda/video/7643328314429443335","7367415091132908549","7644788876028707601","https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e340c4d0&x-expires=1780200000&x-signature=y0I6Dncomm86fyA9XjJdWa1HRzE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"la neta si da vergüenza","29","3","2026-05-27T17:52:26.000Z","ivan.mora684","https://www.tiktok.com/@karolvelda/video/7643328314429443335","7263990504701412358","7644630896687383316","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5efc29fb9ad4d613414046376435839e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58e2f011&x-expires=1780200000&x-signature=OyhP7XsnZ2Ul2dcvVKr6q0BPQvU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Si investigaras por que pasa eso y por que es casi imposible eliminar las goteras de los metros 🚊 y digo metros por que pasa en todo el mundo 🙄","6","4","2026-05-28T11:22:19.000Z","kinich_9perea","https://www.tiktok.com/@karolvelda/video/7643328314429443335","6893668353338278917","7644901436993094416","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/806ddf68e209a3313e4791f810eb403f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9454f4eb&x-expires=1780200000&x-signature=Xd2nGboVjvwM4cwiQoLuug5dS3I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
